Id,Sales
37677,8108.575751868719
38533,9923.918501274726
39389,5506.705015295573
40245,4284.890616183295
14,9054.669466247631
870,9044.07579965674
1726,9304.552830003817
2582,10316.094195330994
3438,6159.985485240966
4294,6159.985485240966
5150,7362.26189417471
6006,8037.942655890814
6862,7949.812393168894
7718,7998.245898671801
8574,8139.955462181967
9430,6157.2635148602485
10286,6157.2635148602485
11142,8710.904315049878
11998,9191.535504483229
12854,9165.132848935526
13710,9365.983215731421
14566,10316.094195330994
15422,6159.691459116324
16278,6159.691459116324
17134,7362.26189417471
17990,8037.942655890814
18846,7949.812393168894
19702,7998.245898671801
20558,8139.955462181967
21414,6159.691459116324
22270,6159.691459116324
23126,8715.391237079088
23982,9191.535504483229
24838,9165.132848935526
25694,9365.983215731421
26550,10316.094195330994
27406,6159.691459116324
28262,6159.691459116324
29118,7362.26189417471
29974,8037.942655890814
30830,7949.812393168894
31686,7998.245898671801
32542,8139.955462181967
33398,6159.691459116324
34254,6159.691459116324
35110,8715.391237079088
35966,9191.535504483229
36822,9165.132848935526
37678,9365.983215731421
38534,10316.094195330994
39390,6167.448223794158
40246,6167.448223794158
15,6187.518718609785
871,6096.2639601320625
1727,7297.3860081786825
2583,8992.627531896049
3439,4067.6036085293
4295,5759.550777147168
5151,4471.870349911525
6007,3868.062845438763
6863,3855.926838631052
7719,3868.7306901875954
8575,4016.29817988674
9431,4154.2551045052705
10287,5759.550777147168
11143,6634.111527528314
11999,6319.713604404321
12855,6230.634133195515
13711,7544.427937692664
14567,8934.827551546226
15423,4395.833837696747
16279,5767.351898157277
17135,4471.870349911525
17991,3870.2636757398946
18847,3858.120763850083
19703,3877.1085854788585
20559,4013.495847868084
21415,4395.833837696747
22271,5767.351898157277
23127,6606.02791922919
23983,6323.3301003380275
24839,6241.116958866028
25695,7543.287367921387
26551,8947.62121703172
27407,4506.130538125192
28263,5767.351898157277
29119,4479.268189878721
29975,3904.361947006664
30831,3895.1489998445095
31687,3913.8182843514896
32543,4042.912098849065
33399,4531.395236895748
34255,5784.4022517126705
35111,6606.02791922919
35967,6334.73934257398
36823,6252.377863180154
37679,7556.126646128594
38535,9080.086373581717
39391,4551.84332656404
40247,5791.2348040806555
16,5249.394194228129
872,5246.061451764195
1728,5420.126131781772
2584,6739.482882587553
3440,3411.433014091546
4296,3411.433014091546
5152,4136.571592148215
6008,4019.668911293674
6864,4019.668911293674
7720,4019.668911293674
8576,4024.961450132774
9432,3408.9549981730743
10288,3408.9549981730743
11144,5375.864804575999
12000,5282.102800924911
12856,5282.102800924911
13712,5426.521300158083
14568,6805.836429568743
15424,3408.9549981730743
16280,3408.9549981730743
17136,4141.909118109187
17992,4019.668911293674
18848,4019.668911293674
19704,4019.668911293674
20560,4024.961450132774
21416,3405.863048121875
22272,3405.863048121875
23128,5375.864804575999
23984,5281.004689863704
24840,5281.004689863704
25696,5420.255897801031
26552,6805.836429568743
27408,3405.863048121875
28264,3405.863048121875
29120,4141.909118109187
29976,4019.668911293674
30832,4019.668911293674
31688,4019.668911293674
32544,4024.961450132774
33400,3432.0543104979415
34256,3432.0543104979415
35112,5375.864804575999
35968,5281.004689863704
36824,5281.004689863704
37680,5420.255897801031
38536,6813.225280078607
39392,3438.702334481265
40248,3438.702334481265
17,6440.5409727802635
873,6448.165520659137
1729,6951.751159484654
2585,8879.539584730699
3441,4338.629962427334
4297,4338.629962427334
5153,5125.413110935728
6009,4706.649904840777
6865,4702.846000054119
7721,4693.091465398183
8577,4784.360075894618
9433,4338.531951705031
10289,4338.531951705031
11145,6440.678444541418
12001,6430.039563937407
12857,6479.354936020762
13713,6979.0651320724755
14569,8759.967307342482
15425,4355.55753215624
16281,4355.55753215624
17137,5050.641999813448
17993,4642.245284928233
18849,4638.493431823124
19705,4665.245685763517
20561,4751.994110747561
21417,4329.143072155227
22273,4329.143072155227
23129,6389.26679405885
23985,6378.712836559746
24841,6422.150944301498
25697,6986.555786351087
26553,8878.740507474442
27409,4316.61860409122
28265,4316.61860409122
29121,5050.641999813448
29977,4659.135508486858
30833,4657.113042737104
31689,4683.972684252097
32545,4771.069330473131
33401,4324.901046817089
34257,4324.901046817089
35113,6399.313303726768
35969,6392.6166325446475
36825,6438.342664123145
37681,7071.126020988523
38537,8874.179671205551
39393,4327.376355243364
40249,4327.376355243364
18,10992.78804866203
874,11106.455058370964
1730,11703.557360712133
2586,14429.885553129612
3442,3999.132982168248
4298,6995.953082463767
5154,7287.470364915402
6010,7170.1327022986925
6866,7196.592973169226
7722,7200.968895646131
8578,7195.471263785641
9434,4095.478602847889
10290,6995.953082463767
11146,11114.910625044527
12002,11030.995986871765
12858,11145.058072157908
13714,11724.746677035997
14570,14520.065297514664
15426,4389.564328428886
16282,6995.953082463767
17138,7303.06311304436
17994,7170.1327022986925
18850,7196.592973169226
19706,7200.968895646131
20562,7195.471263785641
21418,4378.04629928155
22274,6985.382900693409
23130,11145.757409901422
23986,11059.344821909464
24842,11190.468823515437
25698,11729.57745005991
26554,14520.065297514664
27410,4481.197746279615
28266,6990.699342367587
29122,7303.06311304436
29978,7177.294155902868
30834,7203.780855015396
31690,7216.674858413836
32546,7225.725052438536
33402,4518.524374494628
34258,6990.699342367587
35114,11184.731888005881
35970,11096.755881325262
36826,11206.332798777177
37682,11924.111403779192
38538,14360.497090824374
39394,4551.796800883464
40250,6990.699342367587
19,10908.043762244139
875,10934.289013236705
1731,12783.203381643478
2587,12929.058412223123
3443,8197.565396708505
4299,8197.565396708505
5155,9365.874670061658
6011,9010.574730786931
6867,8985.70627975455
7723,9051.72139506048
8579,10634.777554518008
9435,8221.2637227223
10291,8221.2637227223
11147,10893.57034294153
12003,11028.342618198894
12859,11043.157886466795
13715,12775.58651177295
14571,12952.718909181445
15427,8286.283357927558
16283,8286.283357927558
17139,9378.421659973956
17995,9001.101105849359
18851,8976.258801248796
19707,9042.2045089463
20563,10616.533218070703
21419,7982.612882638724
22275,7982.612882638724
23131,10677.482113313336
23987,10798.798421346366
24843,10837.736488693059
25699,12756.362943499656
26555,12952.718909181445
27411,8012.74634264453
28267,8012.74634264453
29123,9383.694982927342
29979,9006.162268035081
30835,8981.305995039871
31691,9018.342620785623
32547,10755.6832750917
33403,7999.739068472403
34259,7999.739068472403
35115,10471.288192559237
35971,10680.544639147522
36827,10708.779401059714
37683,12657.761178658311
38539,12691.795381785452
39395,7999.739068472403
40251,7999.739068472403
20,10647.598420677465
876,10773.883438079676
1732,13127.883321775927
2588,13643.86611444491
3444,6614.642027511055
4300,6614.642027511055
5156,6755.792736433417
6012,6905.405841353397
6868,7083.826769586749
7724,7217.218460990898
8580,7477.584894280813
9436,6601.012848716436
10292,6601.012848716436
11148,10368.558438632228
12004,10656.413236806538
12860,10782.802801653579
13716,13127.883321775927
14572,13466.752834999017
15428,6641.17381954559
16284,6641.17381954559
17140,6852.942787115485
17996,7001.433554216588
18852,7133.7354176763565
19708,7258.397553385165
20564,7487.844713882995
21420,6614.621731679421
22276,6614.621731679421
23132,10370.63968055889
23988,10658.002517939361
24844,10784.410932332337
25700,13074.546812872299
26556,13227.557823418434
27412,6555.778574392557
28268,6555.778574392557
29124,6772.50272938184
29980,6922.953950687446
30836,7078.522181332328
31692,7328.031117143659
32548,7588.766295027469
33404,6486.074519066902
34260,6486.074519066902
35116,10245.697006362501
35972,10553.832594004714
36828,10727.713853922642
37684,13363.49278314502
38540,12935.271848983859
39396,6472.115632282837
40252,6472.115632282837
21,7876.6921802042
877,7912.265369866275
1733,8379.681420150378
2589,10666.20872915318
3445,4142.357183106275
4301,6958.624337856544
5157,6851.1461553067165
6013,6550.8589535654755
6869,6551.950332925076
7725,6624.674206862568
8581,6734.3359578102745
9437,4311.696426719692
10293,6958.624337856544
11149,7886.805848787321
12005,7886.805848787321
12861,7922.424714406076
13717,8379.681420150378
14573,10844.005142344626
15429,4992.940896094758
16285,6958.624337856544
17141,6851.1461553067165
17997,6550.8589535654755
18853,6551.950332925076
19709,6624.674206862568
20565,6734.3359578102745
21421,5150.645404975029
22277,6948.9227920004005
23133,7881.22718964448
23989,7881.22718964448
24845,7916.820860588211
25701,8379.681420150378
26557,10844.005142344626
27413,5489.0866093311115
28269,6918.239269195638
29125,6811.384846971283
29981,6550.8589535654755
30837,6551.950332925076
31693,6666.442718114591
32549,6776.795885415077
33405,5919.090020880747
34261,6915.118021643475
35117,7898.136119759667
35973,7898.136119759667
36829,7933.806155827754
37685,8351.684159389373
38541,10844.005142344626
39397,5976.565772078364
40253,6906.136897772506
22,5003.304766614591
878,4723.240551270137
1734,5496.751018975168
2590,5676.927485545114
3446,3151.0354984167348
4302,3151.0354984167348
5158,3285.3533507419766
6014,3500.724691642707
6870,3440.809213601281
7726,3530.596163328583
8582,3496.2312365371963
9438,3151.0354984167348
10294,3151.0354984167348
11150,4190.529960502488
12006,5003.304766614591
12862,4723.240551270137
13718,5496.751018975168
14574,5668.42337834614
15430,3151.0354984167348
16286,3151.0354984167348
17142,3285.3533507419766
17998,3500.724691642707
18854,3440.809213601281
19710,3530.596163328583
20566,3496.2312365371963
21422,3151.0354984167348
22278,3151.0354984167348
23134,4190.529960502488
23990,5003.179976816748
24846,4731.871716964387
25702,5496.751018975168
26558,5668.42337834614
27414,3151.0354984167348
28270,3151.0354984167348
29126,3285.3533507419766
29982,3500.724691642707
30838,3440.809213601281
31694,3559.4985896492085
32550,3524.6780814850777
33406,3148.1642054069875
34262,3148.1642054069875
35118,4227.736356274402
35974,5011.334800655045
36830,4711.36445202654
37686,5500.5961361661075
38542,5661.026151708316
39398,3148.1642054069875
40254,3148.1642054069875
23,7722.136272390818
879,7722.136272390818
1735,7888.161722105798
2591,9241.042641949138
3447,3438.776799321186
4303,5796.830545983438
5159,5793.846773563727
6015,5793.846773563727
6871,5793.846773563727
7727,5793.846773563727
8583,5793.846773563727
9439,3559.0927974110987
10295,5796.830545983438
11151,7737.765294199845
12007,7737.765294199845
12863,7737.765294199845
13719,7888.161722105798
14575,9431.77769268379
15431,3815.948096077601
16287,5796.830545983438
17143,5793.846773563727
17999,5793.846773563727
18855,5793.846773563727
19711,5793.846773563727
20567,5793.846773563727
21423,3815.948096077601
22279,5796.830545983438
23135,7753.5662036345175
23991,7753.5662036345175
24847,7753.5662036345175
25703,7888.161722105798
26559,9431.77769268379
27415,3963.423395933176
28271,5796.830545983438
29127,5793.846773563727
29983,5793.846773563727
30839,5793.846773563727
31695,5793.846773563727
32551,5793.846773563727
33407,4003.4338157433767
34263,5796.830545983438
35119,7753.5662036345175
35975,7753.5662036345175
36831,7753.5662036345175
37687,7888.161722105798
38543,9431.77769268379
39399,4024.106675021531
40255,5796.830545983438
24,5063.692663491673
880,5114.336165518034
1736,5386.049319091616
2592,6205.578675910276
3448,2370.8610413645697
4304,2370.8610413645697
5160,3527.523518770484
6016,3532.80369625134
6872,3532.80369625134
7728,3535.0404772608736
8584,3610.0634648081623
9440,2370.8610413645697
10296,2370.8610413645697
11152,5071.571991487789
12008,5065.532301210382
12864,5117.1427373332035
13720,5300.632968534794
14576,6208.607578858067
15432,2370.8610413645697
16288,2370.8610413645697
17144,3527.523518770484
18000,3532.80369625134
18856,3532.80369625134
19712,3535.0404772608736
20568,3594.9367799301453
21424,2370.8610413645697
22280,2370.8610413645697
23136,5238.684632842424
23992,5228.099325158123
24848,5279.720377370018
25704,5387.082187352929
26560,6208.607578858067
27416,2401.443159741616
28272,2401.443159741616
29128,3534.3407034783445
29984,3539.6310852696647
30840,3539.6310852696647
31696,3541.8721890141805
32552,3601.8842454570045
33408,2408.3916014267265
34264,2408.3916014267265
35120,5256.663567351691
35976,5248.25064811316
36832,5304.097146479905
37688,5434.616672916853
38544,6222.739325894003
39400,2415.6211212542125
40256,2415.6211212542125
25,8309.891853244555
881,8322.951205004701
1737,9018.453434889181
2593,10968.586016307636
3449,3729.422753463037
4305,7694.8356228361445
5161,7502.463662290239
6017,7153.441014769937
6873,7158.399562604797
7729,7193.116009748227
8585,7404.587578916656
9441,3824.374365980794
10297,7694.8356228361445
11153,8336.39015992475
12009,8320.561749978191
12865,8333.637869939059
13721,9018.453434889181
14577,10725.674034127125
15433,5164.616019774427
16289,7690.059535848139
17145,7503.008584566234
18001,7137.903074220093
18857,7142.850851626957
19713,7185.21620261037
20569,7386.9008831864285
21425,5206.389489874582
22281,7682.468316670243
23137,8312.218271082469
23993,8296.435756608464
24849,8304.434707343591
25705,8964.508359284642
26561,10733.708383396037
27417,5503.985780098172
28273,7682.468316670243
29129,7501.901550353886
29985,7137.903074220093
30841,7142.850851626957
31697,7188.556096907225
32553,7377.532225876422
33409,5641.414796224146
34265,7682.468316670243
35121,8314.187749621316
35977,8301.211125166803
36833,8297.588924181708
37689,8960.4083478333
38545,10703.271404314668
39401,5665.826213154762
40257,7687.306478686339
26,11507.831384654683
882,11517.545778029298
1738,12168.524872890031
2594,17121.22515089278
3450,8061.86364352097
4306,8061.86364352097
5162,8225.33374494507
6018,8001.199905397249
6874,8027.6920773651955
7730,8023.990292600747
8586,8056.591532198164
9442,8061.86364352097
10298,8061.86364352097
11154,11551.29784381925
12010,11507.831384654683
12866,11517.545778029298
13722,12168.524872890031
14578,17117.93171338459
15434,8061.86364352097
16290,8061.86364352097
17146,8225.33374494507
18002,8001.199905397249
18858,8027.6920773651955
19714,8023.990292600747
20570,8056.591532198164
21426,8061.86364352097
22282,8061.86364352097
23138,11551.29784381925
23994,11507.831384654683
24850,11517.545778029298
25706,12168.524872890031
26562,17117.93171338459
27418,8061.86364352097
28274,8061.86364352097
29130,8225.33374494507
29986,8001.199905397249
30842,8027.6920773651955
31698,8031.243965044468
32554,8063.874676102428
33410,8061.86364352097
34266,8061.86364352097
35122,11553.573731975282
35978,11510.098708855312
36834,11514.259288926944
37690,12234.167193374831
38546,17062.037841031863
39402,8061.86364352097
40258,8061.86364352097
27,11176.767400025887
883,11202.769129861384
1739,11174.76907043772
2595,11268.981234720828
3451,7364.855034131712
4307,10107.820675297336
5163,8995.17193133608
6019,9243.55530418872
6875,9281.870158987937
7731,9283.649909126427
8587,9867.817692246286
9443,7404.011880408867
